datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean
2025-05-07 01:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069
2025-05-07 02:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069
2025-05-07 03:00:00,2025-05-08 22:24:46,3.0,1.877547497395799,292.9649858764016,286.7280311141666,512.5587090003671,0.1894456926872069
2025-05-07 04:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782
2025-05-07 05:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782
2025-05-07 06:00:00,2025-05-08 22:24:46,3.0,1.8534623526390173,292.10086676221806,286.6476063131898,0.1582078745192288,0.2522348229524782
2025-05-07 07:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686
2025-05-07 08:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686
2025-05-07 09:00:00,2025-05-08 22:24:46,3.0,1.628532807283838,291.9993276477737,286.7592298175564,0.0791100469220855,0.3585336347876686
2025-05-07 10:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186
2025-05-07 11:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186
2025-05-07 12:00:00,2025-05-08 22:24:46,3.0,1.9139558066269,292.5691280170774,287.7157934802888,0.0,0.5084775768818186
2025-05-07 13:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872
2025-05-07 14:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872
2025-05-07 15:00:00,2025-05-08 22:24:46,3.0,2.4786259696881965,293.0297889206633,288.8040167261678,11.614395033855422,0.721140141715872
2025-05-07 16:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574615,1.983943864946269
2025-05-07 17:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574615,1.983943864946269
2025-05-07 18:00:00,2025-05-08 22:24:46,3.0,2.6411858247141136,292.0062127770319,289.0490386447844,186.81725400574615,1.983943864946269
2025-05-07 19:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194
2025-05-07 20:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194
2025-05-07 21:00:00,2025-05-08 22:24:46,3.0,2.4064422893035124,291.6515684396396,289.41643909201,187.34530218694016,3.84466069067194
2025-05-07 22:00:00,2025-05-08 22:24:46,3.0,2.0050955367538545,291.25167733217205,289.4959684287616,129.15777605622463,5.550416190488474
2025-05-07 23:00:00,2025-05-08 22:24:46,3.0,2.0050955367538545,291.25167733217205,289.4959684287616,129.15777605622463,5.550416190488474
2025-05-08 00:00:00,2025-05-08 22:24:46,3.0,2.0050955367538545,291.25167733217205,289.4959684287616,129.15777605622463,5.550416190488474
2025-05-08 01:00:00,2025-05-08 22:24:46,3.0,1.9703742052759508,290.500907558427,288.96505164227443,99.28709939562742,6.154415007314966
2025-05-08 02:00:00,2025-05-08 22:24:46,3.0,1.9703742052759508,290.500907558427,288.96505164227443,99.28709939562742,6.154415007314966
2025-05-08 03:00:00,2025-05-08 22:24:46,3.0,1.9703742052759508,290.500907558427,288.96505164227443,99.28709939562742,6.154415007314966
2025-05-08 04:00:00,2025-05-08 22:24:46,3.0,2.100635212762029,290.0104091734892,288.65949614540096,0.151711952727104,6.268106476169053
2025-05-08 05:00:00,2025-05-08 22:24:46,3.0,2.100635212762029,290.0104091734892,288.65949614540096,0.151711952727104,6.268106476169053
2025-05-08 06:00:00,2025-05-08 22:24:46,3.0,2.100635212762029,290.0104091734892,288.65949614540096,0.151711952727104,6.268106476169053
2025-05-08 07:00:00,2025-05-08 22:24:46,3.0,2.330061130158243,289.6677822551841,288.3095585174219,0.0750579879945885,6.307886249237786
2025-05-08 08:00:00,2025-05-08 22:24:46,3.0,2.330061130158243,289.6677822551841,288.3095585174219,0.0750579879945885,6.307886249237786
2025-05-08 09:00:00,2025-05-08 22:24:46,3.0,2.330061130158243,289.6677822551841,288.3095585174219,0.0750579879945885,6.307886249237786
2025-05-08 10:00:00,2025-05-08 22:24:46,3.0,2.1438542115216936,290.7743807090005,288.7574622812384,0.0,6.315342285880188
2025-05-08 11:00:00,2025-05-08 22:24:46,3.0,2.1438542115216936,290.7743807090005,288.7574622812384,0.0,6.315342285880188
2025-05-08 12:00:00,2025-05-08 22:24:46,3.0,2.1438542115216936,290.7743807090005,288.7574622812384,0.0,6.315342285880188
2025-05-08 13:00:00,2025-05-08 22:24:46,3.0,1.9938080265169116,295.7115706075305,289.22392699594445,17.514214359337004,6.3456868988391
2025-05-08 14:00:00,2025-05-08 22:24:46,3.0,1.9938080265169116,295.7115706075305,289.22392699594445,17.514214359337004,6.3456868988391
2025-05-08 15:00:00,2025-05-08 22:24:46,3.0,1.9938080265169116,295.7115706075305,289.22392699594445,17.514214359337004,6.3456868988391
2025-05-08 16:00:00,2025-05-08 22:24:46,3.0,2.3006666217783325,298.9583695917978,288.9568260852614,462.8298888318176,6.3466762178273175
2025-05-08 17:00:00,2025-05-08 22:24:46,3.0,2.3006666217783325,298.9583695917978,288.9568260852614,462.8298888318176,6.3466762178273175
2025-05-08 18:00:00,2025-05-08 22:24:46,3.0,2.3006666217783325,298.9583695917978,288.9568260852614,462.8298888318176,6.3466762178273175
2025-05-08 19:00:00,2025-05-08 22:24:46,3.0,2.6506764416244284,299.3188484341956,288.91432822062814,669.5393997056615,6.352832222891278
2025-05-08 20:00:00,2025-05-08 22:24:46,3.0,2.6506764416244284,299.3188484341956,288.91432822062814,669.5393997056615,6.352832222891278
2025-05-08 21:00:00,2025-05-08 22:24:46,3.0,2.6506764416244284,299.3188484341956,288.91432822062814,669.5393997056615,6.352832222891278
2025-05-08 22:00:00,2025-05-08 22:24:46,3.0,2.67514618409284,295.6721991263248,290.10046472127635,730.5342971316309,6.386842501858154
2025-05-08 23:00:00,2025-05-08 22:24:46,3.0,2.67514618409284,295.6721991263248,290.10046472127635,730.5342971316309,6.386842501858154
2025-05-09 00:00:00,2025-05-08 22:24:46,3.0,2.67514618409284,295.6721991263248,290.10046472127635,730.5342971316309,6.386842501858154
2025-05-09 01:00:00,2025-05-08 22:24:46,3.0,2.873538945862107,293.58287502271406,290.6559572861569,455.2871780734033,6.693385332441266
2025-05-09 02:00:00,2025-05-08 22:24:46,3.0,2.873538945862107,293.58287502271406,290.6559572861569,455.2871780734033,6.693385332441266
2025-05-09 03:00:00,2025-05-08 22:24:46,3.0,2.873538945862107,293.58287502271406,290.6559572861569,455.2871780734033,6.693385332441266
2025-05-09 04:00:00,2025-05-08 22:24:46,3.0,2.9217082772333702,292.6907137747316,290.8716057321725,0.1225554347550461,7.660122254112827
2025-05-09 05:00:00,2025-05-08 22:24:46,3.0,2.9217082772333702,292.6907137747316,290.8716057321725,0.1225554347550461,7.660122254112827
2025-05-09 06:00:00,2025-05-08 22:24:46,3.0,2.9217082772333702,292.6907137747316,290.8716057321725,0.1225554347550461,7.660122254112827
2025-05-09 07:00:00,2025-05-08 22:24:46,3.0,2.577820010163429,292.10231500811614,290.6095996399031,0.0613563285905483,9.562991423286473
2025-05-09 08:00:00,2025-05-08 22:24:46,3.0,2.577820010163429,292.10231500811614,290.6095996399031,0.0613563285905483,9.562991423286473
2025-05-09 09:00:00,2025-05-08 22:24:46,3.0,2.577820010163429,292.10231500811614,290.6095996399031,0.0613563285905483,9.562991423286473
2025-05-09 10:00:00,2025-05-08 22:24:46,3.0,1.954689943005159,292.7261624031134,290.8895368554905,0.0,11.242240530049653
2025-05-09 11:00:00,2025-05-08 22:24:46,3.0,1.954689943005159,292.7261624031134,290.8895368554905,0.0,11.242240530049653
2025-05-09 12:00:00,2025-05-08 22:24:46,3.0,1.954689943005159,292.7261624031134,290.8895368554905,0.0,11.242240530049653
2025-05-09 13:00:00,2025-05-08 22:24:46,3.0,2.072270373631775,296.05939736490063,291.1511480329808,15.78322398613637,12.369003447561418
2025-05-09 14:00:00,2025-05-08 22:24:46,3.0,2.072270373631775,296.05939736490063,291.1511480329808,15.78322398613637,12.369003447561418
2025-05-09 15:00:00,2025-05-08 22:24:46,3.0,2.072270373631775,296.05939736490063,291.1511480329808,15.78322398613637,12.369003447561418
2025-05-09 16:00:00,2025-05-08 22:24:46,3.0,2.340958619751068,298.0386234384964,291.1222560657127,404.2889982207023,12.96576082885713
2025-05-09 17:00:00,2025-05-08 22:24:46,3.0,2.340958619751068,298.0386234384964,291.1222560657127,404.2889982207023,12.96576082885713
2025-05-09 18:00:00,2025-05-08 22:24:46,3.0,2.340958619751068,298.0386234384964,291.1222560657127,404.2889982207023,12.96576082885713
2025-05-09 19:00:00,2025-05-08 22:24:46,3.0,2.5862781639383794,297.74691432849,291.24352454284764,574.250719418452,14.04833655375185
2025-05-09 20:00:00,2025-05-08 22:24:46,3.0,2.5862781639383794,297.74691432849,291.24352454284764,574.250719418452,14.04833655375185
2025-05-09 21:00:00,2025-05-08 22:24:46,3.0,2.5862781639383794,297.74691432849,291.24352454284764,574.250719418452,14.04833655375185
2025-05-09 22:00:00,2025-05-08 22:24:46,3.0,2.635966921597237,294.2430676380162,291.47989331636967,605.5807898846535,15.15480509467361
2025-05-09 23:00:00,2025-05-08 22:24:46,3.0,2.635966921597237,294.2430676380162,291.47989331636967,605.5807898846535,15.15480509467361
